Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
381,Andrea Nalini\Andrea-Nalini,it ITA,MFFW,Crotone,26,1990,9.1,2,0,0,14,24,6,24,15,18,0,0,0,Matches
382,Ilija Nestorovski\Ilija-Nestorovski,mk MKD,FW,Palermo,26,1990,34.5,5,0,0,68,102,39,10,16,21,0,0,0,Matches
383,Neto\Neto,br BRA,GK,Juventus,27,1989,7.5,0,0,0,0,1,0,0,0,0,0,0,0,Matches
384,M'Baye Niang\MBaye-Niang,sn SEN,FW,Milan,21,1994,12.4,1,2,1,29,34,9,57,3,11,1,0,0,Matches
385,Nikola Ninković\Nikola-Ninkovic,rs SRB,FWMF,Genoa,21,1994,7.3,3,0,0,21,14,0,55,5,11,0,0,0,Matches
386,Olivier Ntcham\Olivier-Ntcham,fr FRA,MFFW,Genoa,20,1996,10.8,3,0,0,24,13,1,9,8,21,0,0,0,Matches
387,Simeon Nwankwo\Simeon-Nwankwo,ng NGA,FW,Crotone,24,1992,6.4,0,0,0,25,9,5,2,4,3,0,0,0,Matches
388,Joel Obi\Joel-Obi,ng NGA,MF,Torino,25,1991,8.6,3,0,0,32,14,1,16,26,17,0,1,0,Matches
389,Lucas Ocampos\Lucas-Ocampos,ar ARG,FW,Milan,22,1994,6.0,3,0,0,12,14,1,24,5,5,1,0,0,Matches
390,Lucas Ocampos\Lucas-Ocampos,ar ARG,FW,Genoa,22,1994,9.3,2,0,0,10,18,3,30,9,12,0,0,0,Matches
391,Marios Oikonomou\Marios-Oikonomou,gr GRE,DF,Bologna,23,1992,13.9,1,0,0,16,17,0,4,37,13,0,2,0,Matches
392,Orji Okwonkwo\Orji-Okwonkwo,ng NGA,MF,Bologna,18,1998,2.8,1,0,0,4,5,2,7,2,7,0,0,0,Matches
393,Maximiliano Olivera\Maximiliano-Olivera,uy URU,MFDF,Fiorentina,24,1992,12.4,4,0,0,27,12,2,49,18,17,0,0,0,Matches
394,Lucas Orbán\Lucas-Orban,ar ARG,DF,Genoa,27,1989,8.6,4,1,0,23,9,0,9,30,14,0,1,1,Matches
395,Juan Pablo Carrizo\Juan-Pablo-Carrizo,ar ARG,GK,Inter,32,1984,1.0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
396,Daniele Padelli\Daniele-Padelli,it ITA,GK,Torino,30,1985,2.0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
397,Simone Padoin\Simone-Padoin,it ITA,MF,Cagliari,32,1984,24.2,6,0,0,26,25,2,42,31,31,0,0,0,Matches
398,Marko Pajač\Marko-Pajac,hr CRO,MF,Cagliari,23,1993,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
399,Rodrigo Palacio\Rodrigo-Palacio,ar ARG,FW,Inter,34,1982,4.8,1,0,0,8,8,4,18,3,9,0,0,0,Matches
400,Gabriel Paletta\Gabriel-Paletta,it ITA,DF,Milan,30,1986,28.8,6,8,3,31,20,1,7,44,39,2,3,1,Matches
401,Raffaele Palladino\Raffaele-Palladino,it ITA,FWMF,Genoa,32,1984,9.5,1,0,0,15,12,3,49,4,10,0,0,0,Matches
402,Raffaele Palladino\Raffaele-Palladino,it ITA,FWMF,Crotone,32,1984,15.9,5,0,0,26,22,9,52,10,22,0,0,0,Matches
403,Emerson Palmieri\Emerson-Palmieri,it ITA,DFMF,Roma,21,1994,21.8,1,0,0,12,44,0,98,45,32,0,0,0,Matches
404,Angelo Palombo\Angelo-Palombo,it ITA,DF,Sampdoria,34,1981,2.4,1,0,0,2,3,0,0,7,1,0,1,0,Matches
405,Alberto Paloschi\Alberto-Paloschi,it ITA,FW,Atalanta,26,1990,4.9,0,0,0,10,8,4,0,0,4,0,0,0,Matches
406,Goran Pandev\Goran-Pandev,mk MKD,FWMF,Genoa,33,1983,9.5,1,1,0,8,31,5,9,2,9,2,0,0,Matches
407,Leandro Paredes\Leandro-Paredes,ar ARG,MF,Roma,22,1994,16.5,4,0,0,25,25,0,86,38,36,0,1,0,Matches
408,Vittorio Parigini\Vittorio-Parigini,it ITA,FWMF,Chievo,20,1996,0.3,0,0,0,2,1,1,2,0,0,0,0,0,Matches
409,Marco Parolo\Marco-Parolo,it ITA,MF,Lazio,31,1985,33.1,11,0,0,56,24,2,43,62,73,0,1,0,Matches
410,Mario Pašalić\Mario-Pasalic,hr CRO,MF,Milan,21,1995,19.5,5,0,0,20,15,3,19,18,20,1,0,0,Matches
411,Manuel Pasqual\Manuel-Pasqual,it ITA,DF,Empoli,34,1982,31.2,7,0,0,33,28,4,273,38,38,0,1,0,Matches
412,Patric\Patric,es ESP,DFMF,Lazio,23,1993,11.3,4,0,0,5,8,2,16,10,17,1,0,0,Matches
413,Daniel Pavlović\Daniel-Pavlovic,ba BIH,DF,Sampdoria,28,1988,8.0,2,0,0,12,1,0,33,10,8,0,0,0,Matches
414,Leonardo Pavoletti\Leonardo-Pavoletti,it ITA,FW,Genoa,27,1988,6.5,2,0,0,18,8,7,0,2,3,0,1,0,Matches
415,Leonardo Pavoletti\Leonardo-Pavoletti,it ITA,FW,Napoli,27,1988,2.2,0,0,0,7,1,2,2,3,1,0,0,0,Matches
416,João Pedro\Joao-Pedro,br BRA,MFFW,Cagliari,24,1992,16.1,4,1,0,33,51,6,36,11,18,0,0,0,Matches
417,Gianluca Pegolo\Gianluca-Pegolo,it ITA,GK,Sassuolo,35,1981,1.0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
418,Alberto Pelagotti\Alberto-Pelagotti,it ITA,GK,Empoli,26,1989,3.0,0,0,0,0,2,0,0,0,0,0,0,0,Matches
419,Pietro Pellegri\Pietro-Pellegri,it ITA,FW,Genoa,15,2001,0.8,0,0,0,1,1,2,1,2,0,0,0,0,Matches
420,Lorenzo Pellegrini\Lorenzo-Pellegrini,it ITA,MF,Sassuolo,20,1996,21.6,7,1,0,43,29,0,77,37,28,0,0,0,Matches
421,Sergio Pellissier\Sergio-Pellissier,it ITA,FW,Chievo,37,1979,19.2,1,0,0,17,38,35,10,5,6,1,0,0,Matches
422,Federico Peluso\Federico-Peluso,it ITA,DF,Sassuolo,32,1984,33.1,12,0,0,44,29,3,57,55,47,0,0,0,Matches
423,Adalberto Peñaranda\Adalberto-Penaranda,ve VEN,FW,Udinese,19,1997,1.8,0,0,0,4,6,0,1,1,3,0,0,0,Matches
424,Simone Pepe\Simone-Pepe,it ITA,MFFW,Pescara,32,1983,4.4,0,0,0,4,10,7,49,0,2,0,0,0,Matches
425,Matheus Pereira\Matheus-Pereira,br BRA,FWMF,Empoli,20,1996,0.1,0,0,,0,,,,,,,,,Matches
426,Pedro Pereira\Pedro-Pereira,pt POR,FW,Sampdoria,32,1984,8.8,5,0,,15,,,,,,,,,Matches
427,Bruno Peres\Bruno-Peres,br BRA,MFDF,Roma,26,1990,24.7,3,0,0,20,40,3,113,41,26,0,1,0,Matches
428,Joshua Pérez\Joshua-Perez,us USA,FW,Fiorentina,18,1998,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
429,Stipe Perica\Stipe-Perica,hr CRO,FWMF,Udinese,21,1995,12.1,4,0,0,29,26,3,10,3,9,0,0,0,Matches
430,Mattia Perin\Mattia-Perin,it ITA,GK,Genoa,23,1992,15.1,1,1,0,0,0,0,0,1,1,0,1,0,Matches
431,Ivan Perišić\Ivan-Perisic,hr CRO,MFFW,Inter,27,1989,30.6,2,1,0,23,15,17,204,36,40,0,0,0,Matches
432,Diego Perotti\Diego-Perotti,ar ARG,MFFW,Roma,28,1988,19.4,2,0,0,16,53,1,154,22,35,3,0,0,Matches
433,Aleksandar Pešić\Aleksandar-Pesic,rs SRB,FW,Atalanta,24,1992,1.0,0,0,0,4,1,1,1,1,1,0,0,0,Matches
434,Andrea Petagna\Andrea-Petagna,it ITA,FW,Atalanta,21,1995,29.0,2,0,0,57,70,12,12,3,9,2,0,0,Matches
435,Bruno Petković\Bruno-Petkovic,hr CRO,FW,Bologna,21,1994,5.9,1,0,0,17,17,2,2,8,7,0,0,0,Matches
436,Stefano Pettinari\Stefano-Pettinari,it ITA,FW,Pescara,24,1992,2.9,1,0,0,9,10,3,0,2,2,0,0,0,Matches
437,Giuseppe Pezzella\Giuseppe-Pezzella,it ITA,DFMF,Palermo,18,1997,8.9,1,0,0,7,9,1,28,10,12,0,0,0,Matches
438,Andrea Pinamonti\Andrea-Pinamonti,it ITA,FW,Inter,17,1999,0.2,0,0,0,0,0,0,0,1,1,0,0,0,Matches
439,Mauricio Pinilla\Mauricio-Pinilla,cl CHI,FW,Genoa,32,1984,6.1,3,1,0,26,8,6,7,0,2,0,0,0,Matches
440,Mauricio Pinilla\Mauricio-Pinilla,cl CHI,FW,Atalanta,32,1984,1.7,2,0,0,7,2,5,3,0,1,0,0,0,Matches
441,Fabio Pisacane\Fabio-Pisacane,it ITA,DF,Cagliari,30,1986,28.3,7,0,0,35,26,3,31,68,53,0,2,0,Matches
442,Marko Pjaca\Marko-Pjaca,hr CRO,MF,Juventus,21,1995,5.1,1,0,0,8,6,0,10,2,7,0,0,0,Matches
443,Miralem Pjanić\Miralem-Pjanic,ba BIH,MF,Juventus,26,1990,24.1,5,0,0,27,27,3,146,33,29,0,0,0,Matches
444,Andrea Poli\Andrea-Poli,it ITA,MFDF,Milan,26,1989,4.3,1,0,0,9,6,0,4,10,9,0,0,0,Matches
445,Matteo Politano\Matteo-Politano,it ITA,FW,Sassuolo,22,1993,25.7,5,0,0,21,41,2,122,17,29,0,0,0,Matches
446,Josip Posavec\Josip-Posavec,hr CRO,GK,Palermo,20,1996,29.0,1,0,0,0,7,0,0,2,0,0,0,0,Matches
447,Dennis Praet\Dennis-Praet,be BEL,MF,Sampdoria,22,1994,20.0,4,0,0,32,25,1,67,31,26,0,0,0,Matches
448,Franjo Prce\Franjo-Prce,hr CRO,DF,Lazio,20,1996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
449,Manuel Pucciarelli\Manuel-Pucciarelli,it ITA,FW,Empoli,25,1991,25.6,2,0,0,32,31,10,31,24,28,1,0,0,Matches
450,Christian Puggioni\Christian-Puggioni,it ITA,GK,Sampdoria,35,1981,21.0,3,0,0,0,5,0,0,1,0,0,1,0,Matches
451,Erick Pulgar\Erick-Pulgar,cl CHI,MF,Bologna,22,1994,17.7,6,3,1,25,26,1,17,46,42,0,2,0,Matches
452,Fabio Quagliarella\Fabio-Quagliarella,it ITA,FW,Sampdoria,33,1983,31.9,2,0,0,41,53,32,51,12,11,2,0,0,Matches
453,Robin Quaison\Robin-Quaison,se SWE,FWMF,Palermo,22,1993,12.0,5,0,0,26,15,2,20,8,9,0,0,0,Matches
454,Ivan Radovanović\Ivan-Radovanovic,rs SRB,MF,Chievo,27,1988,32.2,10,0,0,60,50,0,18,46,54,0,0,0,Matches
455,Ștefan Radu\Stefan-Radu,ro ROU,DF,Lazio,29,1986,26.7,10,0,0,28,26,1,39,44,26,0,1,0,Matches
456,Rafael\Rafael,br BRA,GK,Cagliari,34,1982,20.0,0,0,0,0,5,0,0,1,1,0,0,0,Matches
457,Antonino Ragusa\Antonino-Ragusa,it ITA,FWMF,Sassuolo,26,1990,16.0,5,0,0,15,37,9,25,14,20,2,0,0,Matches
458,Cristian Raimondi\Cristian-Raimondi,it ITA,MFDF,Atalanta,35,1981,3.1,3,0,0,8,8,1,10,11,2,0,1,0,Matches
459,Slobodan Rajković\Slobodan-Rajkovic,rs SRB,DF,Palermo,27,1989,3.3,1,2,1,4,5,0,0,7,4,0,1,0,Matches
460,Andrea Ranocchia\Andrea-Ranocchia,it ITA,DF,Inter,28,1988,4.2,2,0,0,13,0,0,0,7,7,0,0,0,Matches
461,Vasco Regini\Vasco-Regini,it ITA,DF,Sampdoria,25,1990,30.9,5,0,0,18,11,0,82,56,52,0,1,0,Matches
462,Pepe Reina\Pepe-Reina,es ESP,GK,Napoli,33,1982,37.0,1,0,0,0,7,0,0,5,0,0,1,0,Matches
463,Federico Ricci\Federico-Ricci,it ITA,FW,Sassuolo,22,1994,11.9,4,0,0,25,28,2,60,10,29,0,1,0,Matches
464,Luca Rigoni\Luca-Rigoni,it ITA,MFFW,Genoa,31,1984,26.1,13,0,0,59,43,14,25,25,47,0,0,0,Matches
465,Nicola Rigoni\Nicola-Rigoni,it ITA,MF,Chievo,25,1990,5.6,2,0,0,16,1,0,0,2,10,0,0,0,Matches
466,Tomás Rincón\Tomas-Rincon,ve VEN,MF,Genoa,28,1988,15.4,4,0,0,43,29,0,9,21,24,0,1,0,Matches
467,Tomás Rincón\Tomas-Rincon,ve VEN,MF,Juventus,28,1988,3.4,0,0,0,5,3,0,3,10,5,0,0,0,Matches
468,Andrea Rispoli\Andrea-Rispoli,it ITA,MFDF,Palermo,27,1988,29.8,5,0,0,27,16,5,136,49,29,0,0,0,Matches
469,Luca Rizzo\Luca-Rizzo,it ITA,FW,Bologna,24,1992,5.1,0,0,0,2,4,1,13,6,8,0,0,0,Matches
470,Gonzalo Rodríguez\Gonzalo-Rodriguez,ar ARG,DF,Fiorentina,32,1984,24.5,7,3,1,25,18,0,1,51,35,0,1,0,Matches
471,Marko Rog\Marko-Rog,hr CRO,MF,Napoli,21,1995,4.3,4,0,0,15,12,0,1,4,9,0,0,0,Matches
472,Marcus Rohdén\Marcus-Rohden,se SWE,MF,Crotone,25,1991,27.2,4,0,0,35,25,4,56,39,49,0,0,0,Matches
473,Alessio Romagnoli\Alessio-Romagnoli,it ITA,DF,Milan,21,1995,26.3,5,2,1,18,17,3,2,40,22,0,0,0,Matches
474,Aleandro Rosi\Aleandro-Rosi,it ITA,DFMF,Crotone,29,1987,28.4,12,0,0,56,53,8,95,60,43,0,0,0,Matches
475,Luca Rossettini\Luca-Rossettini,it ITA,DF,Torino,31,1985,29.5,8,0,0,33,19,1,4,64,40,1,1,0,Matches
476,Alessandro Rossi\Alessandro-Rossi,it ITA,FW,Lazio,19,1997,0.5,0,0,0,1,1,1,0,0,2,0,0,0,Matches
477,Giuseppe Rossi\Giuseppe-Rossi,it ITA,FW,Fiorentina,29,1987,0.1,0,0,0,1,1,0,0,0,0,0,0,0,Matches
478,Rubinho\Rubinho,br BRA,GK,Genoa,33,1982,2.0,0,0,0,0,0,0,0,0,0,0,0,1,Matches
479,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Roma,23,1993,24.5,7,1,0,45,25,2,54,29,39,0,0,0,Matches
480,Daniele Rugani\Daniele-Rugani,it ITA,DF,Juventus,22,1994,12.0,4,0,0,13,12,2,1,22,13,0,0,0,Matches
481,Gennaro Ruggiero\Gennaro-Ruggiero,it ITA,MF,Palermo,16,2000,1.7,0,0,,2,,,,,,,,,Matches
482,Mário Rui\Mario-Rui,pt POR,MFDF,Roma,25,1991,3.9,1,0,0,2,6,0,17,1,7,0,0,0,Matches
483,Umar Sadiq\Umar-Sadiq,ng NGA,FW,Bologna,19,1997,2.6,2,0,0,10,5,3,0,1,3,0,0,0,Matches
484,Trent Sainsbury\Trent-Sainsbury,au AUS,DF,Inter,24,1992,0.2,1,0,0,1,0,0,0,1,1,0,0,0,Matches
485,Jacopo Sala\Jacopo-Sala,it ITA,DF,Sampdoria,24,1991,17.3,5,0,0,17,17,0,74,30,33,0,1,0,Matches
486,Mohamed Salah\Mohamed-Salah,eg EGY,MFFW,Roma,24,1992,27.5,2,0,0,27,26,25,79,13,24,3,0,0,Matches
487,Bartosz Salamon\Bartosz-Salamon,pl POL,DF,Cagliari,25,1991,9.3,1,0,0,9,3,0,1,26,7,0,0,0,Matches
488,Carlos Salcedo\Carlos-Salcedo,mx MEX,DF,Fiorentina,22,1993,15.0,7,0,0,21,16,2,17,33,20,0,2,0,Matches
489,Roland Sallai\Roland-Sallai,hu HUN,FWMF,Palermo,19,1997,10.6,4,2,1,38,29,1,15,10,11,0,0,0,Matches
490,Aniello Salzano\Aniello-Salzano,it ITA,MF,Crotone,25,1991,5.6,0,0,0,6,4,0,17,6,5,0,0,0,Matches
491,Mario Sampirisi\Mario-Sampirisi,it ITA,DFMF,Crotone,23,1992,13.4,1,0,0,11,9,1,26,33,21,0,2,0,Matches
492,Carlos Sánchez\Carlos-Sanchez,co COL,DFMF,Fiorentina,30,1986,24.0,6,0,0,33,20,1,10,48,52,0,0,0,Matches
493,Alex Sandro\Alex-Sandro,br BRA,MFDF,Juventus,25,1991,25.7,5,0,0,41,55,3,111,56,44,1,0,1,Matches
494,Davide Santon\Davide-Santon,it ITA,DF,Inter,25,1991,11.3,1,0,0,12,18,0,24,35,19,0,1,0,Matches
495,Samir Santos\Samir-Santos,br BRA,DF,Udinese,21,1994,19.8,3,0,0,20,43,0,30,43,43,0,0,0,Matches
496,Riccardo Saponara\Riccardo-Saponara,it ITA,MF,Fiorentina,24,1991,4.7,1,0,0,6,8,1,11,2,5,0,0,0,Matches
497,Riccardo Saponara\Riccardo-Saponara,it ITA,MF,Empoli,24,1991,17.0,4,0,0,16,33,10,19,12,14,0,0,0,Matches
498,Gennaro Sardo\Gennaro-Sardo,it ITA,DF,Chievo,37,1979,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
499,Marco Sau\Marco-Sau,it ITA,FWMF,Cagliari,28,1987,25.8,5,0,0,48,53,30,19,17,25,0,0,0,Matches
500,Patrik Schick\Patrik-Schick,cz CZE,FW,Sampdoria,20,1996,17.4,2,0,0,31,33,11,14,9,6,1,0,0,Matches
501,Simone Scuffet\Simone-Scuffet,it ITA,GK,Udinese,20,1996,5.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
502,Andrea Seculin\Andrea-Seculin,it ITA,GK,Chievo,26,1990,4.0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
503,Stefano Sensi\Stefano-Sensi,it ITA,MF,Sassuolo,20,1995,13.4,4,0,0,23,51,1,39,23,20,0,0,0,Matches
504,Federico Serra\Federico-Serra,it ITA,MF,Cagliari,18,1997,0.1,0,0,0,0,1,0,0,0,0,0,0,0,Matches
505,Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,MFFW,Roma,23,1992,18.1,0,0,0,15,29,15,32,19,11,1,0,0,Matches
506,Gabriel Silva\Gabriel-Silva,br BRA,MFDF,Udinese,25,1991,2.6,2,0,0,6,4,0,6,9,1,0,1,0,Matches
507,Stefan Silva\Stefan-Silva,se SWE,FW,Palermo,26,1990,0.2,0,0,0,0,1,1,0,0,1,0,0,0,Matches
508,Matías Silvestre\Matias-Silvestre,ar ARG,DF,Sampdoria,31,1984,35.7,3,2,1,31,18,0,4,39,22,0,0,0,Matches
509,Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Genoa,21,1995,29.0,3,0,0,64,40,28,28,8,24,0,0,0,Matches
510,Łukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Empoli,25,1991,35.0,2,0,0,0,6,0,0,3,0,0,2,1,Matches
511,Milan Škriniar\Milan-Skriniar,sk SVK,DF,Sampdoria,21,1995,33.3,4,1,0,26,16,0,1,51,32,0,2,0,Matches
512,Stefano Sorrentino\Stefano-Sorrentino,it ITA,GK,Chievo,37,1979,34.0,1,0,0,0,3,0,0,0,1,0,0,0,Matches
513,José Sosa\Jose-Sosa,ar ARG,MF,Milan,31,1985,13.7,7,4,2,26,25,1,59,16,27,0,0,0,Matches
514,Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,MFFW,Atalanta,23,1993,27.7,2,0,0,22,19,1,107,33,27,0,0,1,Matches
515,Nicolás Spolli\Nicolas-Spolli,ar ARG,DF,Chievo,33,1983,17.7,8,0,0,30,23,0,0,38,16,0,0,0,Matches
516,Marco Sportiello\Marco-Sportiello,it ITA,GK,Atalanta,24,1992,8.0,1,0,0,0,2,0,0,0,0,0,0,0,Matches
517,Marco Sportiello\Marco-Sportiello,it ITA,GK,Fiorentina,24,1992,2.0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
518,Guglielmo Stendardo\Guglielmo-Stendardo,it ITA,DF,Atalanta,35,1981,0.5,0,0,0,2,2,0,0,0,1,0,0,0,Matches
519,Guglielmo Stendardo\Guglielmo-Stendardo,it ITA,DF,Pescara,35,1981,7.2,1,0,0,5,5,0,0,15,8,0,0,0,Matches
520,Adrian Stoian\Adrian-Stoian,ro ROU,MFFW,Crotone,25,1991,17.4,3,0,0,18,27,1,110,29,16,1,1,0,Matches
521,Marco Storari\Marco-Storari,it ITA,GK,Cagliari,39,1977,14.0,1,1,0,0,3,0,0,1,2,0,0,0,Matches
522,Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,21,1995,20.5,1,0,0,0,2,0,0,0,0,0,1,0,Matches
523,Ivan Strinić\Ivan-Strinic,hr CRO,DF,Napoli,29,1987,11.5,3,0,0,13,15,0,60,22,19,0,1,0,Matches
524,Kevin Strootman\Kevin-Strootman,nl NED,MF,Roma,26,1990,31.0,6,0,0,61,29,1,32,56,70,1,0,0,Matches
525,Stefano Sturaro\Stefano-Sturaro,it ITA,MF,Juventus,23,1993,11.5,5,0,0,26,27,4,13,9,27,1,0,0,Matches
526,Ćazim Suljić\Cazim-Suljic,ba BIH,FW,Crotone,19,1996,0.1,0,0,0,0,1,0,0,0,0,0,0,0,Matches
527,Toni Šunjić\Toni-Sunjic,ba BIH,DF,Palermo,27,1988,2.7,1,0,0,3,1,0,0,10,7,0,0,0,Matches
528,Suso\Suso,es ESP,FW,Milan,22,1993,31.2,5,0,0,38,68,7,216,8,31,0,0,0,Matches
529,Wojciech Szczęsny\Wojciech-Szczesny,pl POL,GK,Roma,26,1990,38.0,0,0,0,0,5,0,0,1,1,0,1,0,Matches
530,Adel Taarabt\Adel-Taarabt,ma MAR,FW,Genoa,27,1989,2.4,0,0,0,4,3,0,1,1,2,0,0,0,Matches
531,Panagiotis Tachtsidis\Panagiotis-Tachtsidis,gr GRE,MF,Cagliari,25,1991,23.8,5,0,0,42,26,0,43,62,74,0,1,0,Matches
532,Saphir Taïder\Saphir-Taider,dz ALG,MF,Bologna,24,1992,21.1,1,0,0,22,32,3,25,12,40,0,0,0,Matches
533,Ciprian Tătărușanu\Ciprian-Tatarusanu,ro ROU,GK,Fiorentina,30,1986,34.4,0,0,0,0,5,0,0,0,1,0,0,0,Matches
534,Andrés Tello\Andres-Tello,co COL,MF,Empoli,19,1996,9.2,6,0,0,23,10,1,7,9,28,0,0,0,Matches
535,Cristian Tello\Cristian-Tello,es ESP,MF,Fiorentina,24,1991,23.0,1,0,0,16,10,5,103,16,26,0,0,0,Matches
536,Emanuele Terranova\Emanuele-Terranova,it ITA,DF,Sassuolo,29,1987,2.2,0,0,0,2,4,0,0,4,2,0,0,0,Matches
537,Cyril Théréau\Cyril-Thereau,fr FRA,FW,Udinese,33,1983,27.6,3,0,0,27,50,5,26,11,14,0,0,0,Matches
538,Rafael Tolói\Rafael-Toloi,br BRA,DF,Atalanta,25,1990,30.2,7,0,0,49,15,2,16,108,69,0,1,0,Matches
539,Nenad Tomović\Nenad-Tomovic,rs SRB,DF,Fiorentina,28,1987,20.2,12,0,0,43,22,1,26,30,24,0,1,0,Matches
540,Lorenzo Tonelli\Lorenzo-Tonelli,it ITA,DF,Napoli,26,1990,3.0,2,0,0,6,6,0,0,1,5,0,0,0,Matches
541,Aleksandar Tonev\Aleksandar-Tonev,bg BUL,FWMF,Crotone,26,1990,8.3,2,0,0,6,5,4,26,5,6,0,0,0,Matches
542,Vasilis Torosidis\Vasilis-Torosidis,gr GRE,DF,Bologna,31,1985,21.5,5,1,0,19,23,2,37,37,25,0,0,0,Matches
543,Lucas Torreira\Lucas-Torreira,uy URU,MF,Sampdoria,20,1996,33.8,7,0,0,56,92,1,106,86,73,1,1,0,Matches
544,Francesco Totti\Francesco-Totti,it ITA,MF,Roma,39,1976,4.2,1,0,0,4,7,0,39,6,3,0,0,0,Matches
545,Mamadou Tounkara\Mamadou-Tounkara,sn SEN,FW,Lazio,20,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
546,Aleksandar Trajkovski\Aleksandar-Trajkovski,mk MKD,FW,Palermo,23,1992,4.9,1,0,0,3,9,2,28,2,8,0,0,0,Matches
547,Marcello Trotta\Marcello-Trotta,it ITA,FW,Crotone,23,1992,20.8,2,0,0,17,25,18,6,11,25,0,0,0,Matches
548,Mirko Valdifiori\Mirko-Valdifiori,it ITA,MF,Napoli,30,1986,1.0,0,0,0,1,0,0,0,1,2,0,0,0,Matches
549,Mirko Valdifiori\Mirko-Valdifiori,it ITA,MF,Torino,30,1986,19.7,5,0,0,28,20,0,32,35,37,0,0,0,Matches
550,Borja Valero\Borja-Valero,es ESP,MFFW,Fiorentina,31,1985,29.8,5,0,0,16,59,4,98,23,27,0,1,0,Matches
551,Leonel Vangioni\Leonel-Vangioni,ar ARG,DF,Milan,29,1987,10.5,4,0,0,13,22,1,25,14,15,0,0,0,Matches
552,Ivan Vargić\Ivan-Vargic,hr CRO,GK,Lazio,29,1987,1.0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
553,Matías Vecino\Matias-Vecino,uy URU,MF,Fiorentina,24,1991,26.2,7,0,0,57,22,1,19,30,45,0,0,0,Matches
554,Miguel Veloso\Miguel-Veloso,pt POR,MF,Genoa,30,1986,19.8,8,2,1,29,15,2,106,39,27,0,0,0,Matches
555,Simone Verdi\Simone-Verdi,it ITA,FW,Bologna,24,1992,23.5,4,0,0,35,48,8,119,16,29,0,0,0,Matches
556,Thomas Vermaelen\Thomas-Vermaelen,be BEL,DF,Roma,30,1985,4.4,1,0,0,6,2,1,0,7,6,0,0,0,Matches
557,Valerio Verre\Valerio-Verre,it ITA,MF,Pescara,22,1994,21.2,2,1,0,30,37,8,27,28,23,0,0,0,Matches
558,Freddie Veseli\Freddie-Veseli,al ALB,DF,Empoli,23,1992,13.1,3,0,0,14,1,0,10,20,12,0,1,0,Matches
559,Emanuel Vignato\Emanuel-Vignato,it ITA,MF,Chievo,15,2000,0.4,0,0,0,0,0,0,1,1,0,0,0,0,Matches
560,Roberto Vitiello\Roberto-Vitiello,it ITA,DF,Palermo,33,1983,4.1,1,0,0,4,2,0,0,10,6,0,0,0,Matches
561,Davide Vitturini\Davide-Vitturini,it ITA,DF,Pescara,19,1997,1.6,0,0,0,4,1,0,0,2,0,0,0,0,Matches
562,Giuseppe Vives\Giuseppe-Vives,it ITA,MF,Torino,36,1980,2.5,0,1,0,4,4,0,1,4,9,0,0,0,Matches
563,Federico Viviani\Federico-Viviani,it ITA,MF,Bologna,24,1992,12.4,4,1,0,15,19,0,57,34,23,0,0,0,Matches
564,Emiliano Viviano\Emiliano-Viviano,it ITA,GK,Sampdoria,30,1985,17.0,5,0,0,0,4,0,1,0,2,0,0,0,Matches
565,Stefan de Vrij\Stefan-de-Vrij,nl NED,DF,Lazio,24,1992,25.2,3,0,0,22,10,0,1,60,40,0,0,0,Matches
566,Molla Wagué\Molla-Wague,ml MLI,DF,Udinese,25,1991,6.0,2,0,0,6,3,0,8,13,13,0,0,0,Matches
567,Wallace\Wallace,br BRA,DF,Lazio,21,1994,19.4,3,0,0,34,10,1,0,38,18,1,2,1,Matches
568,Silvan Widmer\Silvan-Widmer,ch SUI,DF,Udinese,23,1993,27.7,2,0,0,20,31,1,82,39,56,1,0,0,Matches
569,Miha Zajc\Miha-Zajc,si SVN,MF,Empoli,22,1994,1.2,0,0,0,1,0,0,6,0,2,0,0,0,Matches
570,Marco Zambelli\Marco-Zambelli,it ITA,DF,Empoli,30,1985,4.4,1,0,0,8,5,0,15,15,4,0,0,0,Matches
571,Francesco Zampano\Francesco-Zampano,it ITA,DFMF,Pescara,22,1993,32.5,2,0,0,39,34,5,89,52,59,1,0,0,Matches
